名称,状态,最优步数,类型
new82,21401446621432640,10,0
new100,21401447695166272,9,0
new112,21401447695174464,9,0
new124,21401446621424448,10,0
new20,20284103362433920,-1,0
new45,20284102288757632,-1,0
new582,21401454942915392,9,0
new596,21401454942931776,10,0
new59,21401482054150976,8,0
new179,21401480981162816,10,0
new155,21401482054904640,9,0
new60,21402581549714240,6,0
new141,21402581549747008,6,0
new139,21401482054896448,8,0
new23,21401447694682944,9,0
new47,21401446620941120,10,0
new182,21691203343624768,6,0
new186,21691203343657536,6,0
new610,21401489302653760,9,0
new64,21402581549474624,9,0
new97,20284102289445760,12,0
new517,20284103346391680,-1,0
new364,21437765921563456,8,0
new94,20284103363169152,11,0
new121,20284103363187584,13,0
new361,21402581549452096,5,0
new519,20284103346358912,-1,0
new76,21402580475732800,10,0
new523,20284102272619136,-1,0
new525,20284102272651904,-1,0
new119,20284102289429376,11,0
new10,21401447694412608,7,0
new11,21401447694420800,8,0
new324,20830560625382272,-1,0
new373,20830560625415040,-1,0
new545,21401454942178112,9,0
new95,20284103363482496,-1,0
new120,20284102289806208,-1,0
new288,18024409644755808,-1,0
new140,21401482055199552,8,0
new617,19149441990734720,-1,0
new101,21401447695731520,9,0
new125,21401446621989696,10,0
new648,19149441991553920,-1,0
new84,21401447695461184,7,0
new85,21401447695469376,8,0
new285,18297088526076736,-1,0
new287,18059594014411584,-1,0
new583,21401454943226688,9,0
new332,21956460523316000,7,0
new633,18023557656630144,-1,0
new328,20830560616473376,8,0
new262,18024916188228448,-1,0
new130,19149210054822752,-1,0
new150,19149210054830944,-1,0
new499,18297088526347104,-1,0
new671,18023557655581568,-1,0
new409,19422988433369952,-1,0
new501,18059594014747488,-1,0
new411,19185493921522528,-1,0
new136,19422988433107808,-1,0
new408,19422988433122144,-1,0
new785,18297336051380864,-1,0
new632,18023557656064896,-1,0
new644,18023557656073088,-1,0
new137,19185493921252192,-1,0
new170,19149175695092576,-1,0
new410,19185493921260384,-1,0
new646,18023542086808448,-1,0
new290,18297088526076768,-1,0
new291,18059594014411616,-1,0
new498,18297088526084960,-1,0
new500,18059594014419808,-1,0
new400,19149210054110048,-1,0
new189,21956460523309888,5,0
new336,21956460523316032,7,0
new327,20565303461499776,-1,0
new706,20565310709322624,-1,0
new577,21401480939202944,10,0
new625,21401480939235712,10,0
new724,21401480939180416,6,0
new725,21401480939213184,7,0
new723,21401480939245952,7,0
new337,21956460523834176,9,0
new381,21956460523866944,9,0
new374,20565303461981056,12,0
new394,20565303461991296,13,0
new726,20565310709740416,12,0
new737,20565310709748608,12,0
new148,19150309558061952,-1,0
new172,19149175703016320,-1,0
new282,18024409651047296,-1,0
new492,18059594023136128,-1,0
new322,18297595063784320,-1,0
new323,18060100552119168,-1,0
new375,20565303462548352,-1,0
new486,18297595063790464,-1,0
new488,18060100552125312,-1,0
new629,19149174629086080,-1,0
new727,20565310710371200,-1,0
new126,19150309557822336,-1,0
new396,19185493929911168,-1,0
new417,19150309557799808,-1,0
new539,18024382538601344,-1,0
new199,18024382539355008,-1,0
new207,18024382539338624,-1,0
new270,18024382539322240,-1,0
new279,18024382539305856,-1,0
new128,19185493921252096,-1,0
new173,19150275198325632,-1,0
new668,19149174629831552,-1,0
new660,19149174629839744,-1,0
new249,19149175703573376,-1,0
new253,19150275198423936,-1,0
new297,18024409650523008,-1,0
new300,18024375291308928,-1,0
new507,18024409650514816,-1,0
new515,18024375291286400,-1,0
new444,18297595064341376,-1,0
new487,18297595064308608,-1,0
new447,18060100552741760,-1,0
new489,18060100552708992,-1,0
new156,19150275198083968,-1,0
new431,19150275198063488,-1,0
new147,19149210062498688,-1,0
new252,18024375291581312,-1,0
new309,18024375291548544,-1,0
