名称,状态,最优步数,类型
new20454,9169947201407320L,69,24
new85761,21397339247798648L,38,24
new30988,3470076741472120L,55,24
new64487,18177455676229752L,78,24
new85757,21397339248060792L,37,24
new104321,21396823860898168L,-1,24
new31540,3399734841102200L,36,24
new85662,21397330657864056L,37,24
new216,1148477862865784L,37,24
new78437,21396823860111736L,42,24
new31652,3399743430774648L,33,24
new30855,3470068151799672L,69,24
new102271,21397330658388344L,40,24
new24925,1145213687721880L,78,24
new29279,1426688647720600L,-1,24
new23571,2256775098452888L,51,24
new8566,3468977179511448L,-1,24
new35513,11422019686764408L,103,24
new84226,83075523175832L,81,24
new49296,163091535661176L,79,24
new43402,11281565700360600L,66,24
new49292,163091535399032L,79,24
new80213,18071662033643896L,46,24
new5913,3470351593951096L,59,24
new49320,163091536709752L,80,24
new81632,18177171126503800L,74,24
new9871,2414821505781624L,-1,24
new8505,2414821505519480L,-1,24
new89270,20268972974058904L,5,24
new84733,21394872880901528L,4,24
new53651,10155127361792632L,66,24
new77445,18177421308103000L,75,24
new4621,3468968598227800L,70,24
new26055,11421736269252728L,103,24
new78448,21396823836780920L,42,24
new50674,163297702479992L,80,24
new77273,18177455667841400L,77,24
new49162,163289112545400L,79,24
new77446,18177421308103032L,76,24
new49151,163323472283768L,79,24
new17534,9170290798790776L,80,24
new28535,1426688672886680L,-1,24
new13875,3395336854621848L,3,24
new24406,1426182378442392L,-1,24
new35166,9170290798004344L,-1,24
new54824,10437392596036472L,41,24
new23885,1426182378180248L,-1,24
new103052,18177146438846808L,73,24
new92618,21465774661880664L,102,24
new40121,10437392594987896L,41,24
new51683,9170771809175928L,82,24
new4620,3468968598227864L,-1,24
new49146,163091544049784L,79,24
new89421,20271171963758968L,30,24
new33049,1430193358596728L,39,24
new49321,163091543787640L,79,24
new84883,21397071870601592L,31,24
new85806,21397055765014904L,41,24
new49257,163563981801592L,81,24
new15133,1430193340771192L,31,24
new50448,163572571736184L,82,24
new103051,18177146438846840L,74,24
new51684,9170771809175896L,82,24
new15092,3400266352462168L,60,24
new43779,90559235230872L,-1,24
new80208,18071662033643928L,47,24
new80377,18054078202653592L,72,24
new24582,10436567987481208L,75,24
new13612,3469252048767640L,-1,24
new16844,9169947201407096L,70,24
new17149,10295853533628792L,86,24
new16671,9169938611472504L,71,24
new21877,11421744817246072L,-1,24
new24561,10436567986432632L,74,24
new23573,2256775098452856L,52,24
new84925,21397339232332152L,33,24
new85689,21397330642659704L,38,24
new682,3470076724694904L,52,24
new64615,18177455676230008L,78,24
new6033,1148477862865528L,36,24
new8997,2414546636263288L,107,24
new9656,2414546636001144L,107,24
new49304,163323463895160L,78,24
new6078,3395345402613400L,9,24
new2764,3468436106956440L,7,24
new305,2270003866160280L,7,24
new12343,3467886359793304L,-1,24
new12750,3398051257175704L,-1,24
new13506,3467877770120856L,-1,24
new76981,21403644301993816L,1,24
new23098,3468436105645720L,6,24
new761,3468977213066136L,-1,24
new16369,3467877768547992L,-1,24
new31552,3468977229843096L,-1,24
new16285,3467886358482584L,-1,24
new18358,3468436105907864L,6,24
new31007,3398635329473176L,-1,24
new37698,12395956486809400L,0,24
new27642,83075523176088L,81,24
new29795,3467886358744728L,-1,24
new31078,3467877769072280L,-1,24
new30302,3388756703102872L,5,24
new31671,3468968640170648L,-1,24
new5936,3470360219011704L,37,24
new5212,3400516542974584L,28,24
new5415,3470351629339256L,-1,24
new31117,3470351627504248L,60,24
new31183,3470360217438840L,61,24
new81742,18177171126504056L,73,24
new22046,3470360217963128L,37,24
new59868,12387709075124120L,0,24
new21477,3470351628290680L,-1,24
new59869,12387709075386264L,0,24
new87439,20288764451793048L,32,24
new89277,20268972974059160L,6,24
new89430,20271171963759256L,34,24
new76701,18072219876067480L,49,24
new13822,3398326134820504L,11,24
new20513,3389521198892952L,3,24
new30544,3469252107487896L,-1,24
new47682,12396445047252856L,0,24
new6214,21465774661879960L,-1,24
new77372,18177412718168664L,-1,24
new5229,3399416468269720L,-1,24
new5743,3400241665329784L,38,24
new47683,12396445047252824L,0,24
new51824,12387941003358104L,0,24
new11101,3470635103734392L,63,24
new51826,12387941003620248L,0,24
new27586,3470635103996536L,64,24
new77373,18177412718168696L,-1,24
new4680,3470068109856632L,67,24
new29679,3388756694714232L,4,24
new6224,3395336821067672L,2,24
new84894,21397071870601816L,33,24
new13788,3398042675629720L,6,24
new79468,2546495590601624L,40,24
new20501,3389521198892888L,2,24
new30873,3399142135351960L,-1,24
new32038,3389246530704280L,2,24
new3409,3468436114034328L,6,24
new12715,3398635321084568L,-1,24
new18362,3468436114296472L,6,24
new29482,3399150725024408L,-1,24
new63918,3399141599013528L,-1,24
new48531,9170763219241592L,-1,24
new12269,3468968631782040L,-1,24
new29687,3388756694714264L,4,24
new103014,18177137848912472L,79,24
new84973,20288764451793016L,32,24
new8229,11553694844818328L,25,24
new76753,18072219876067448L,48,24
new6146,3400525124520568L,44,24
new20505,3389521198892920L,3,24
new47684,12396445047252888L,0,24
new55638,12387674723774360L,0,24
new37699,12395956486809496L,0,24
new55639,12387674724036504L,0,24
new48534,9170763219241560L,-1,24
new55630,12387709083512728L,0,24
new55636,12387709083774872L,0,24
new79776,2546495591650200L,40,24
new103013,18177137848912504L,80,24
new5082,3395620272131736L,-1,24
new15095,3400266352462424L,60,24
new109174,20569689622162840L,31,24
new13554,3468161229311640L,-1,24
new76923,19177797357170584L,-1,24
new12273,3468152639639192L,-1,24
new12830,3398317553274520L,6,24
new5951,3469252082322328L,-1,24
new22042,3468152637804184L,8,24
new17428,10295853533629048L,85,24
new21995,3468161227738776L,7,24
new104266,20596077933728664L,-1,24
new31115,3468161228263064L,-1,24
new29741,3468152638590616L,-1,24
new10512,3470635096656504L,63,24
new15097,3400266352462456L,59,24
new4506,3400250246875768L,54,24
new4778,3470085349493368L,49,24
new6262,3470076759820920L,59,24
new32288,3470635095345784L,62,24
new25352,3470076758248056L,49,24
new25435,3470085348182648L,48,24
new27594,3470635095607928L,63,24
new97834,20569689606433944L,-1,24
new20672,3470085348444792L,49,24
new22480,3470076758772344L,60,24
new30296,3388756703102840L,5,24
new8102,2265570352599960L,70,24
new102224,10427794932208536L,-1,24
new6252,3395345402613656L,8,24
new6883,2270003866160536L,7,24
new91447,2546495582213016L,39,24
new46239,3397535885217432L,5,24
new743,3468977213065880L,-1,24
new13504,3467877785325208L,-1,24
new31464,3468977229843352L,-1,24
new71694,20315403951805336L,44,24
new13885,3397535884955288L,5,24
new31099,3398635329473432L,-1,24
new37849,12395956486809144L,0,24
new71799,20315403952067480L,43,24
new29887,83075523176344L,82,24
new46567,3467869195914904L,5,24
new46582,3467877785849496L,6,24
new13622,3467869195652760L,5,24
new31424,3468968640170904L,-1,24
new24340,18379713206129560L,79,24
new40847,11272769607340952L,71,24
new8104,11553694836429720L,25,24
new48001,12387674699919256L,0,24
new80398,18054078202653048L,44,24
new47995,12387709059657624L,0,24
new13586,3470351560396664L,58,24
new6279,3470360234216056L,36,24
new22052,3470360234740344L,50,24
new1323,9373063698813848L,83,24
new89286,20268972974059416L,6,24
new89442,20271171963759512L,33,24
new76920,19177797348781976L,-1,24
new853,9373063698551704L,83,24
new80499,19177797348519832L,-1,24
new12118,3398317560352408L,7,24
new12272,3468152662970008L,-1,24
new30399,3469252107488152L,-1,24
new71695,20315129073898392L,45,24
new13368,3398326150024856L,12,24
new56857,163289112545880L,-1,24
new104571,20596077925340056L,-1,24
new6212,21465774661880216L,-1,24
new5287,3399416468269976L,-1,24
new30382,3398317560614552L,8,24
new47325,3468152663756440L,7,24
new71905,20315129074422680L,-1,24
new31446,3398326150549144L,9,24
new5710,3399734867577464L,34,24
new56146,12387940987891608L,0,24
new6222,3470068178274936L,70,24
new5742,3400241680534136L,37,24
new48464,9373063695668120L,70,24
new21798,3399734866528888L,35,24
new4505,3400250270206584L,53,24
new5422,3470085356571256L,48,24
new21146,3399734866266744L,35,24
new57337,163289112545912L,-1,24
new51056,9373063695143832L,70,24
new53697,3400241681058424L,37,24
new20683,3470085356833400L,49,24
new22435,3470068177226360L,70,24
new52969,3400250270993016L,38,24
new47944,9373063695405976L,69,24
new20592,3470068176964216L,69,24
new57328,163323472284280L,-1,24
new4431,10427794923819928L,-1,24
new6155,3395336821067416L,3,24
new13886,3397535877877400L,6,24
new84905,21397071870602072L,33,24
new13623,3467869188574872L,6,24
new22166,1145806930071192L,71,24
new76898,18072219876067672L,50,24
new4242,10427794923557784L,-1,24
new13785,3398042690834072L,5,24
new31147,3399142135352216L,-1,24
new77800,18379713194595224L,82,24
new20362,10427794922771352L,-1,24
new31507,3397535876828824L,5,24
new55745,163563981802072L,-1,24
new12727,3398635321084824L,-1,24
new12749,3398051280506520L,-1,24
new13039,3467886366871192L,-1,24
new28907,11553694829089688L,-1,24
new29819,3399150725024664L,-1,24
new30265,3397535876566680L,5,24
new1255,3399141599013784L,-1,24
new12100,20315403960456088L,42,24
new46256,3398042691358360L,-1,24
new79681,18379713194070936L,83,24
new24393,10427794922247064L,-1,24
new29800,3467886367133336L,-1,24
new31208,3467869187526296L,5,24
new47097,3398051281292952L,-1,24
new77307,18379713194333080L,83,24
new12258,3468968631782296L,-1,24
new20139,10427794922509208L,-1,24
new29717,3467869187264152L,5,24
new92686,18379713197740952L,80,24
new92467,18379713197478808L,81,24
new4525,3400516550052472L,29,24
new5414,3470351652670072L,-1,24
new55743,163563981802104L,-1,24
new5766,3400525139724920L,45,24
new21261,3400516550314616L,30,24
new52155,3470351653456504L,73,24
new22347,3400525140249208L,31,24
new104107,9373063707202456L,82,24
new83827,19177797339869080L,-1,24
new5398,3395620272131992L,-1,24
new88213,18051897433026456L,-1,24
new104263,20569689622162584L,30,24
new76918,19177797340393368L,-1,24
new80491,19177797340131224L,-1,24
new5947,3469252082322072L,-1,24
new13969,3468161244515992L,-1,24
new25784,9169938611473016L,-1,24
new31126,3468161245040280L,-1,24
new12330,20315129082811288L,-1,24
new53637,3399734874917496L,35,24
new6260,3470076775025272L,58,24
new8515,3470076691140472L,51,24
new5707,3399734874655352L,35,24
new25035,9169938611472984L,-1,24
new97788,20569689606434200L,-1,24
new97861,20596077919048600L,-1,24
new53244,3470068185614968L,71,24
new53313,3470076775549560L,72,24
new6221,3470068185352824L,70,24
new55746,163323463895672L,-1,24
new31894,1145213687720600L,77,24
new12839,3395354025839256L,3,24
new29938,84209394542488L,84,24
new6618,3678196940753752L,5,24
new84067,2543190655439512L,12,24
new86385,21395140258097560L,-1,24
new34081,11272255603222328L,-1,24
new8551,3467877667884696L,3,24
new81012,20350053390542744L,-1,24
new86384,21395140258359704L,-1,24
new459,11550396352926360L,4,24
new982,20385771605758872L,-1,24
new22976,3678196939705176L,6,24
new84045,2543190654390936L,11,24
new29950,84175034804120L,83,24
new46149,1130910641295256L,-1,24
new13836,3395628895357560L,-1,24
new43833,11281565700361368L,67,24
new40130,12405266617501848L,0,24
new21336,10419000765910936L,42,24
new36114,374410355002520L,92,24
new39987,12685379015625560L,0,24
new104609,11550372730311320L,5,24
new5891,3470351593949816L,60,24
new53776,12440427366197400L,0,24
new90363,20279951974524280L,43,24
new53823,12440427366721688L,0,24
new21285,10419000764862360L,42,24
new50323,374410353953944L,91,24
new61024,12668085597186968L,0,24
new73364,19153537771251576L,92,24
new94025,19144742215094136L,-1,24
new54706,12685379014576984L,0,24
new104590,11550372729262744L,4,24
new48713,374410353691800L,91,24
new48910,364514749043608L,92,24
new56873,364515856322968L,94,24
new87625,2543197098709656L,7,24
new8149,2274633807350936L,72,24
new13537,3395336854621016L,1,24
new47218,1412626137026456L,68,24
new1316,21409743375231128L,4,24
new91880,21412465335380120L,3,24
new4306,10437390954253464L,-1,24
new27976,19433871084163480L,41,24
new7947,3670996411863960L,6,24
new4827,3389521433777048L,6,24
new12107,2274633823079832L,79,24
new19483,12685069779290968L,0,24
new81458,20349778512897944L,-1,24
new86215,2262574662685336L,14,24
new88433,20279436612528024L,91,24
new12113,2274633822817688L,79,24
new52159,11272744163665784L,37,24
new22089,1430208875973784L,89,24
new22514,1420313271325592L,89,24
new98272,21502325932469080L,103,24
new66249,21502350091406168L,99,24
new81462,20349769923225496L,-1,24
new19406,3677922062060376L,5,24
new21512,3389521434039192L,7,24
new22835,1430208876235928L,89,24
new9437,11421736235699064L,-1,24
new107701,19426182839734168L,-1,24
new44725,10427496455279000L,52,24
new45592,12402536109362008L,0,24
new21546,1144707418442360L,74,24
new39354,1430208879381656L,64,24
new31188,3400241646979960L,35,24
new39876,163297702481272L,81,24
new53811,12440702244104344L,0,24
new60342,10427496454230424L,51,24
new60979,12668326115355544L,0,24
new36321,1289197609323896L,82,24
new47208,12686991170858136L,0,24
new51337,3677887704419160L,5,24
new52161,11272744163665752L,37,24
new104283,11269756737557144L,4,24
new12787,3399734832712568L,37,24
new29855,3400250236652408L,51,24
new63858,20279437678094136L,64,24
new1295,3400241110641528L,37,24
new51091,9371964183516056L,71,24
new51146,12685104136932184L,0,24
new51985,10437390951107736L,42,24
new59134,9371964217069976L,73,24
new53781,12440702244366488L,0,24
new55126,10437390950845592L,42,24
new55538,10427495346197400L,41,24
new4601,3467869086601080L,2,24
new12292,3470068143410040L,69,24
new912,9381059853929624L,81,24
new21610,1144707418442392L,73,24
new6549,3389246564258712L,3,24
new28929,11550396294205848L,2,24
new76926,3389246564783000L,-1,24
new79716,18378613682443160L,84,24
new87277,18378613715997080L,86,24
new16535,9381059852881048L,82,24
new24428,10426695410619288L,-1,24
new33525,10426695444173208L,-1,24
new4600,3467869086601112L,2,24
new19238,9381059852618904L,82,24
new19422,9371164247970712L,82,24
new28500,9371165355250072L,84,24
new12076,12677395728405400L,0,24
new26564,12668326133181016L,0,24
new100814,21409743375231096L,5,24
new89419,21412465335380088L,3,24
new30440,3470351619115896L,-1,24
new36179,1289472478580088L,84,24
new34082,11272255603222424L,45,24
new39741,163572571737464L,83,24
new52162,11272744163665816L,36,24
new59133,9371199712891288L,74,24
new100154,12440427375110296L,0,24
new103390,21466874173507960L,70,24
new5332,3400515979897720L,38,24
new12156,10137560140222360L,-1,24
new87301,2543197090321048L,8,24
new107702,19426182839734136L,-1,24
new50848,3677887711497048L,6,24
new13831,3395628895357592L,-1,24
new106754,21693390505749912L,4,24
new3822,3677887711759192L,6,24
new40141,12405266617501816L,0,24
new78825,18071662033644696L,48,24
new3710,3677922071497560L,5,24
new5210,9169947201408376L,71,24
new13600,3468152537140888L,3,24
new85877,21502875687758680L,95,24
new70267,20279436604139416L,91,24
new80223,20279952008079256L,-1,24
new61181,3396720906734232L,-1,24
new80678,20279943418406808L,37,24
new63853,20279437678094232L,90,24
new5421,9169981561146744L,72,24
new95985,21502325940857688L,102,24
new64002,20349769914836888L,-1,24
new73354,19153537771251608L,91,24
new94024,19144742215094168L,-1,24
new4914,20385496736502680L,-1,24
new92416,21502341510122328L,101,24
new36775,12685069786631000L,0,24
new12834,3395354025839224L,3,24
new18996,12685069786368856L,0,24
new36682,12685104146369368L,0,24
new92442,18388241928801432L,76,24
new85861,21395140258097528L,-1,24
new100023,21693390490021016L,-1,24
new633,3470076724693624L,50,24
new31484,3470076741471096L,56,24
new85860,21395140258359672L,-1,24
new31053,3399734841101176L,37,24
new102080,18388241927490712L,77,24
new102125,18378346322842520L,81,24
new100138,12440702252755096L,0,24
new31395,3470068151798648L,70,24
new100461,18388241927752856L,76,24
new24899,1145213687720856L,78,24
new84649,21395140242631064L,5,24
new20160,1144990886284120L,76,24
new34163,11272255603222072L,-1,24
new8561,3467877667884952L,2,24
new29802,3396721980492632L,7,24
new61318,3396720906734424L,-1,24
new54034,3379411920096152L,-1,24
new69336,21502624960662360L,94,24
new35098,11422019686763384L,103,24
new72098,20385771588981656L,-1,24
new11988,10426695469339032L,-1,24
new104589,10426671846723992L,41,24
new11924,12677395720016792L,0,24
new43783,11281565700361624L,66,24
new60431,9091408632506264L,-1,24
new44328,12396470490928024L,0,24
new38462,374410355002776L,92,24
new5896,3470351593950072L,60,24
new13608,3468152537141112L,2,24
new36737,1289472470191480L,85,24
new61112,12403904055364440L,0,24
new77505,18177180790197624L,77,24
new104608,10426671845675416L,41,24
new8708,9371199738057112L,66,24
new20001,12386610637974424L,0,24
new96023,18378613743260056L,79,24
new52995,374410353954200L,91,24
new73514,19153537771251320L,92,24
new8815,9371165378318744L,65,24
new48577,374410353692056L,91,24
new14653,2274633807351192L,73,24
new5083,12402536075806840L,0,24
new79170,21409743375231384L,5,24
new2382,2544015263994520L,17,24
new3907,10437390954253720L,-1,24
new21655,1144707418442584L,74,24
new21675,1144716008377176L,75,24
new107433,19426182824005528L,-1,24
new69535,21502875679370072L,95,24
new73552,20349778496120728L,-1,24
new91460,2274633823079576L,78,24
new23305,1412626119200664L,76,24
new8300,2274633822817432L,78,24
new31128,3396447102585688L,6,24
new17974,2544015262945944L,16,24
new22179,1430208875974040L,89,24
new28537,19433871099892120L,56,24
new48161,9169981535980920L,-1,24
new64875,21502325915691864L,98,24
new66255,21502350074628952L,96,24
new17583,1430208876236184L,89,24
new24748,3670996394038168L,4,24
new67748,21502341484956504L,98,24
new72011,20385496711336856L,-1,24
new13307,3395336854620792L,3,24
new26568,12668326133181336L,0,24
new29516,12686991188683928L,0,24
new39496,10419825374465944L,91,24
new33878,11551197338866328L,5,24
new35327,1430208879381912L,64,24
new30964,3400241646979704L,36,24
new61255,12403629177457496L,0,24
new36516,1289197592546680L,-1,24
new77285,18177455667842424L,78,24
new12783,3399734832712312L,36,24
new29621,3400250236652152L,52,24
new63996,20279437678093880L,65,24
new47776,3400241110641272L,38,24
new51088,9371964183515800L,72,24
new51466,10437390951107992L,41,24
new105785,10146055853969816L,34,24
new54104,10419825373417368L,90,24
new47473,11551197337817752L,4,24
new55212,10437390950845848L,42,24
new77462,18177421308104056L,77,24
new94063,12405516211383448L,0,24
new12303,3470068143409784L,69,24
new13432,3395336854620824L,3,24
new6530,3389246549054360L,4,24
new7302,9381059853929880L,82,24
new33527,12677395712676760L,0,24
new69204,20350053365376920L,-1,24
new19654,11550396327760536L,3,24
new69342,21502624952273752L,93,24
new12656,20385771597370264L,-1,24
new27139,19152705352896920L,39,24
new62104,3678196964871000L,8,24
new79715,18378613682442904L,85,24
new23848,9381059852881304L,83,24
new24421,10426695410619032L,-1,24
new51698,9170771809176952L,82,24
new4608,3467869086600856L,3,24
new19133,9381059852619160L,83,24
new43126,364515879391640L,98,24
new102816,12402536075806872L,0,24
new26402,12668085623401368L,0,24
new107434,19426182824005496L,-1,24
new23649,1289472461802872L,85,24
new30650,3470351619115640L,-1,24
new94759,18177180798586232L,76,24
new60976,12668326115355224L,0,24
new92359,12405241342127256L,0,24
new94727,18177146438847864L,75,24
new26380,12668085622352792L,0,24
new103395,21466874173507704L,71,24
new5164,3400515979897464L,37,24
new33131,12685379039742808L,0,24
new88221,2543197056766360L,7,24
new106816,21693390505749656L,3,24
new7364,3398067362761048L,1,24
new80226,18071662033644952L,48,24
new80412,18054078202654616L,71,24
new5463,3389521426699160L,5,24
new7952,3670996403475352L,5,24
new13607,3468152537141144L,2,24
new62906,3677887727225688L,6,24
new69540,21502875670981464L,94,24
new1510,10295853533629816L,87,24
new86375,20279951974524056L,45,24
new62905,3677887727487832L,7,24
new5773,11421744817245048L,-1,24
new8711,9371964244332952L,79,24
new12533,20385496719725464L,-1,24
new62992,3677922087226200L,7,24
new24904,1145213687720824L,78,24
new84752,21395140242631032L,5,24
new40077,12405266617502040L,0,24
new95493,18388241928801688L,77,24
new33190,12685069802359640L,0,24
new99957,21693390490021272L,-1,24
new637,3470076724693880L,51,24
new8553,3467877667884920L,2,24
new23253,1289197584158072L,-1,24
new31636,3470076741470840L,57,24
new33194,12685069802097496L,0,24
new65035,18177455676231032L,79,24
new30924,3399734841100920L,36,24
new33304,12685104162098008L,0,24
new26275,84175034803832L,80,24
new102054,18388241927490968L,78,24
new23239,1289204026051960L,87,24
new31580,3470068151798392L,70,24
new104013,18388241927753112L,77,24
new21065,10418999107645080L,-1,24
new38365,12402828150098040L,0,24
new7368,3398067362761368L,4,24
new25818,9363466871238296L,82,24
new11888,12676296209437592L,0,24
new14816,1429976444431512L,-1,24
new89988,20279943418406232L,38,24
new29836,9363466886967192L,82,24
new6450,1147378351237784L,-1,24
new34974,11422019686762616L,-1,24
new12202,10426695469339288L,-1,24
new13178,1429976444955800L,-1,24
new29845,9363466886705048L,82,24
new106663,12676272587608984L,0,24
new102629,10426671846724248L,40,24
new52451,11263973782777496L,17,24
new100750,12402553280579736L,0,24
new49128,374409851956376L,80,24
new61053,1429976448101528L,38,24
new20251,10435468475853464L,-1,24
new38560,1144990886283384L,-1,24
new13557,3470351560395384L,59,24
new102644,10426671845675672L,40,24
new17460,10418999121276824L,42,24
new90264,20279952008078712L,44,24
new104616,20279436604138872L,57,24
new90489,20279943418406264L,38,24
new9244,9371199738057368L,66,24
new35268,374409850907800L,80,24
new77346,18177172200263288L,77,24
new96356,18378613743260312L,79,24
new100738,20349769914836344L,-1,24
new20293,10435468474804888L,-1,24
new9020,9371165378319000L,65,24
new17469,10418999121014680L,42,24
new35849,374409850383512L,71,24
new29349,20839046390624920L,37,24
new89463,20271171963760280L,33,24
new1308,21409743408785560L,4,24
new20343,10437390451207320L,-1,24
new32001,18388234989825176L,98,24
new33106,1429093846968984L,-1,24
new2795,2544015263994264L,16,24
new77227,18072219876068504L,50,24
new24661,3679791934467992L,-1,24
new5516,1430208373189784L,-1,24
new32079,20839046372799384L,12,24
new15129,1429093829143448L,-1,24
new32581,18388234988776600L,98,24
new101157,19426181196148632L,90,24
new7024,1430208372665496L,-1,24
new18406,2544015262945688L,15,24
new28627,19433871099892376L,55,24
new101158,19426181195886488L,89,24
new5257,3398316956643224L,1,24
new7883,3679791916641944L,-1,24
new24726,3669896882410392L,3,24
new2231,10137560140221816L,35,24
new4653,3470068109855576L,69,24
new48312,9169972946046584L,101,24
new44594,12677097211630488L,0,24
new53081,1430208376335512L,39,24
new104901,18370648946110104L,92,24
new23659,12686991188684696L,0,24
new47902,9381860360416408L,-1,24
new81376,21410018278303864L,3,24
new102814,19426181182516888L,64,24
new34158,11551197338866072L,5,24
new44093,12677097211892632L,0,24
new54814,10436293084408728L,-1,24
new51844,12387941003357080L,0,24
new59736,11551196229784472L,2,24
new60184,12677097210581912L,0,24
new33391,3380476005895032L,-1,24
new107198,18370648961839000L,92,24
new34214,9381860359367832L,-1,24
new37666,10437390448061592L,40,24
new51850,12387941003619224L,0,24
new33386,3380476006157176L,-1,24
new43910,9100436922199192L,-1,24
new51099,9371964183515544L,72,24
new102339,10146055853970072L,34,24
new77408,18177412718169720L,-1,24
new38381,12405516211384216L,0,24
new40115,10436293083360152L,-1,24
new40470,10437390447537304L,-1,24
new47817,11551197337817496L,4,24
new59757,12677097210844056L,0,24
new4654,3470068109855608L,68,24
new107202,18370648961576856L,91,24
new5876,3395336821066648L,1,24
new29759,10436591587290264L,-1,24
new69857,18388509859343512L,99,24
new83163,21410018278303896L,3,24
new16945,9381059350883480L,80,24
new29530,10436625947028632L,-1,24
new51846,12387941003357048L,0,24
new12308,10436591586241688L,-1,24
new33388,3380476005895064L,-1,24
new33488,12676296201048984L,0,24
new51841,12387941003619192L,0,24
new84279,18388509858294936L,99,24
new1304,9381059349834904L,80,24
new19672,11550396327760280L,3,24
new28918,11550396294206360L,1,24
new33392,3380476006157208L,-1,24
new1238,3398042087387032L,1,24
new19975,19152705352897176L,38,24
new79720,18378613682442648L,85,24
new15454,10436591585717400L,-1,24
new24447,10426695410618776L,-1,24
new48553,9170763219242616L,-1,24
new92613,21466874173508440L,101,24
new3585,9381059349310616L,80,24
new43224,364515879391896L,98,24
new36170,1412626137025912L,57,24
new38837,12402536075807640L,0,24
new100810,21409743408785528L,5,24
new56129,356817372311192L,77,24
new90146,20349778512897400L,-1,24
new47180,10436625943358616L,-1,24
new59996,11263973806895000L,-1,24
new104976,20279436612527480L,57,24
new59950,356817388040088L,78,24
new59994,11263973806632856L,-1,24
new94731,18177172208651896L,78,24
new34659,12405241342128024L,0,24
new54102,10154027850164888L,-1,24
new44502,10436625943882904L,39,24
new59959,356817387777944L,77,24
new100371,20349769923224952L,-1,24
new79750,2543197056766616L,7,24
new94684,18177137848913528L,79,24
new1206,12402553280579704L,0,24
new20958,10419000765910392L,30,24
new78993,18060675003978392L,-1,24
new81550,1144990886283416L,-1,24
new1818,10295853533630072L,86,24
new80437,20279951974524824L,-1,24
new53253,3396720873179800L,-1,24
new91942,19443808018230424L,-1,24
new893,11421744817244280L,-1,24
new9251,9371964244333208L,79,24
new20956,10419000764861816L,29,24
new106541,12677097221329816L,0,24
new88343,19443808018754712L,60,24
new40317,12402828150098072L,0,24
new41162,84209394541944L,79,24
new96366,18388241425755288L,93,24
new7370,3398067362761336L,4,24
new98192,19443773662162072L,56,24
new98110,19443808021900440L,57,24
new105102,18388241424706712L,93,24
new8474,3470076691139192L,50,24
new89611,20350053390542200L,-1,24
new97827,20557595012084632L,9,24
new107147,19443773661113496L,56,24
new41166,84175034803576L,80,24
new106593,18388241424182424L,-1,24
new55523,3669896892896152L,5,24
new23245,1289204026052216L,88,24
new37178,1130910641294712L,56,24
new109182,19443773660589208L,-1,24
new21507,10418999107645336L,-1,24
new18914,3380475982039960L,4,24
new26194,9363466871238552L,81,24
new80742,2543190655439256L,11,24
new80766,18061474941653912L,-1,24
new13564,3470351560395608L,60,24
new85079,20279952008078424L,42,24
new282,11550396352926104L,4,24
new28845,9363466886966936L,83,24
new97675,9381059375000728L,76,24
new194,1147378351238040L,-1,24
new80729,2543190654390680L,10,24
new28850,9363466886704792L,83,24
new16725,9381059374476440L,82,24
new106719,12676272603075480L,0,24
new52690,11263973782777752L,18,24
new98670,21409734827239544L,-1,24
new103601,9381035751861400L,98,24
new88261,18051897433025400L,-1,24
new18836,10435468475853720L,-1,24
new102645,11550372730311064L,5,24
new104126,12676272603337624L,0,24
new13567,3470351560395640L,59,24
new106710,12676272602026904L,0,24
new24253,10418999121276568L,43,24
new29686,10436625968524440L,-1,24
new95641,10436591609310360L,50,24
new103850,9381035750812824L,98,24
new29433,10436591608786072L,-1,24
new95683,10436625969048728L,51,24
new18204,10435468474805144L,-1,24
new102630,11550372729262488L,4,24
new104120,12676272602289048L,0,24
new24256,10418999121014424L,42,24
new56868,364515856323224L,94,24
new80533,2543197098709400L,6,24
new29172,20839046390625176L,37,24
new12704,12402536109361272L,0,24
new89475,20271171963760536L,32,24
new33128,1429093846969240L,-1,24
new71558,374661122452632L,88,24
new27983,19433871084163736L,40,24
new24651,3679791934467736L,-1,24
new32075,20839046372799128L,13,24
new80153,2262574662685080L,14,24
new15119,1429093829143192L,-1,24
new71970,374661121404056L,88,24
new24549,19443773684182168L,75,24
new98162,19443808043396248L,-1,24
new104109,19426181196148376L,90,24
new65026,93237684235416L,86,24
new104112,19426181195886232L,89,24
new5236,3398316956642968L,2,24
new7888,3679791916642200L,-1,24
new1240,11421736235698296L,104,24
new24656,19443808043920536L,76,24
new98082,19443773683657880L,-1,24
new44241,10427496455279256L,52,24
new5656,3395336821066360L,2,24
new105148,18370648946110360L,92,24
new56168,12387940987890584L,0,24
new103001,19426181182517144L,64,24
new37351,1144716008376696L,-1,24
new54799,10436293084408472L,-1,24
new59885,10427496454230680L,51,24
new19362,18388241449872536L,92,24
new106728,18370648961838744L,92,24
new47345,12686991170858904L,0,24
new69609,20350053365376376L,-1,24
new103468,11269756737556888L,4,24
new42202,163289112546936L,-1,24
new59123,9371964217070232L,73,24
new96200,18388241449348248L,95,24
new40099,10436293083359896L,-1,24
new55510,3669896901284760L,5,24
new4665,3470068109855352L,68,24
new42195,163323472285304L,-1,24
new106736,18370648961576600L,91,24
new5778,3395336821066392L,2,24
